City,Hotel_Name,url,Hotel_Description_Long
Barcelona,Acta BCN 40,https://www.booking.com/hotel/es/40.en-gb.html?label=gen173nr-1FCAEoggI46AdICVgEaEaIAQGYAQm4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4AoDC8q0GwAIB0gIkOTU5NWVjOGEtZjQxYS00MTA5LTg0MTMtOWU1ODIwNmMzN2I22AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-03-10&checkout=2024-03-11&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=44&sr_order=popularity&srpvid=67c43874fdbf01f4&srepoch=1706860922&all_sr_blocks=9387201_138953918_0_2_0&highlighted_blocks=9387201_138953918_0_2_0&matching_block_id=9387201_138953918_0_2_0&sr_pri_blocks=9387201_138953918_0_2_0__14639&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"Acta BCN 40 Hotel is centrally located 350 metres from Barcelona’s Plaza Universitat, and a 5-minute walk from the Ramblas. It offers modern rooms with flat-screen satellite TVs.

Rooms at the Acta are air-conditioned in summer and heated in winter, and have a free safe. The private bathroom comes with a hairdryer and amenities, and you can request an iron at reception.

Guests can enjoy a varied buffet breakfast in the hotel’s stylish breakfast room. A gluten-free breakfast is available upon request. There are many bars, shops and restaurants within a short walk of the hotel.

The Acta BCN 40 has a 24-hour front desk and offers luggage storage. Parking is available nearby for an extra charge."
Barcelona,RAMBLAS HOTEL powered by Vincci Hoteles,https://www.booking.com/hotel/es/hesperia-ramblas.en-gb.html?label=gen173nr-1FCAEoggI46AdICVgEaEaIAQGYAQm4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4AoDC8q0GwAIB0gIkOTU5NWVjOGEtZjQxYS00MTA5LTg0MTMtOWU1ODIwNmMzN2I22AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-03-10&checkout=2024-03-11&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=50&sr_order=popularity&srpvid=67c43874fdbf01f4&srepoch=1706860922&all_sr_blocks=4991801_94105299_0_2_0&highlighted_blocks=4991801_94105299_0_2_0&matching_block_id=4991801_94105299_0_2_0&sr_pri_blocks=4991801_94105299_0_2_0__16666&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"RAMBLAS HOTEL powered by Vincci Hoteles is set in the centre of Barcelona’s old town, a few metres from Las Ramblas. This stylish hotel offers free WiFi and rooms with satellite TV.

 RAMBLAS HOTEL powered by Vincci Hoteles features contemporary design and modern rooms decorated elegantly. Each room has air conditioning, a minibar and a desk.

 RAMBLAS HOTEL powered by Vincci Hoteles is ideally situated for visiting Barcelona’s main attractions. There are several restaurants, bars and cafés in the nearby Gothic Quarter and the famous Boquería Market is less than 100 metres away.

Barcelona Port is a 10-minute walk from the hotel and the city’s cathedral is one kilometre away. Liceu Metro Station and Liceu Theatre are a 1-minute walk from the  RAMBLAS HOTEL powered by Vincci Hoteles."
Barcelona,Acta Splendid,https://www.booking.com/hotel/es/splendid.en-gb.html?label=gen173nr-1FCAEoggI46AdICVgEaEaIAQGYAQm4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4AoDC8q0GwAIB0gIkOTU5NWVjOGEtZjQxYS00MTA5LTg0MTMtOWU1ODIwNmMzN2I22AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-03-10&checkout=2024-03-11&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=54&sr_order=popularity&srpvid=67c43874fdbf01f4&srepoch=1706860931&all_sr_blocks=9054602_138954264_0_2_0&highlighted_blocks=9054602_138954264_0_2_0&matching_block_id=9054602_138954264_0_2_0&sr_pri_blocks=9054602_138954264_0_2_0__16296&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"Acta Splendid is located in central Barcelona, 5 minutes’ walk from Plaza Catalunya and Las Ramblas. It offers 24-hour reception and air-conditioned rooms with satellite TV and free Wi-Fi.

Staff at the Hotel Splendid’s 24-hour reception can help booking tickets for guided tours, live shows and other events. There is also a computer in the lobby that guests can use for free.

There is a public car park 450 metres from the hotel, around a 7-minute walk. You can walk to the Palau de la Música Catalana, a Modernist auditorium and UNESCO World Heritage Site, in 15 minutes.

Gluten-free breakfasts are available upon request."
Barcelona,Hilton Diagonal Mar Barcelona,https://www.booking.com/hotel/es/hilton-diagonal-mar-barcelona.en-gb.html?label=gen173nr-1FCAEoggI46AdICVgEaEaIAQGYAQm4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4AoDC8q0GwAIB0gIkOTU5NWVjOGEtZjQxYS00MTA5LTg0MTMtOWU1ODIwNmMzN2I22AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-03-10&checkout=2024-03-11&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=55&sr_order=popularity&srpvid=67c43874fdbf01f4&srepoch=1706860931&all_sr_blocks=9687811_93709920_2_34_0&highlighted_blocks=9687811_93709920_2_34_0&matching_block_id=9687811_93709920_2_34_0&sr_pri_blocks=9687811_93709920_2_34_0__15097&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"This hotel is next to Diagonal Mar Shopping Centre and just 400 metres from Nova Mar Bella Beach. It offers a seasonal outdoor pool, a fitness centre and air-conditioned rooms with a LED TV.

Hilton Diagonal Mar Barcelona's terrace, Purobeach Barcelona, has an outdoor pool and paddling pool available from April to October. All services on the Purobeach terrace, including Balinese beds, sunbeds and massages are available for an extra charge.

Purobeach Restaurant offers a diverse menu, as well as a variety of classic cocktails and international spirits. Aürt Restaurant serves Catalan food cooked in front of you. Guests can also enjoy tapas, snacks or drinks at Ma'i.

The hotel has 22 meeting rooms. Barcelona’s CCIB Convention Centre is located next door to the hotel. El Maresme-Forum Metro Station is 2 minutes’ walk away, and from here you can get to central Barcelona in around 15 minutes. Barcelona's El Prat Airport is 25 minutes' drive away."
Barcelona,Occidental Barcelona 1929,https://www.booking.com/hotel/es/ona-hotels-terra.en-gb.html?label=gen173nr-1FCAEoggI46AdICVgEaEaIAQGYAQm4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4AoDC8q0GwAIB0gIkOTU5NWVjOGEtZjQxYS00MTA5LTg0MTMtOWU1ODIwNmMzN2I22AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-03-10&checkout=2024-03-11&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=56&sr_order=popularity&srpvid=67c43874fdbf01f4&srepoch=1706860931&all_sr_blocks=509109921_175423472_2_2_0&highlighted_blocks=509109921_175423472_2_2_0&matching_block_id=509109921_175423472_2_2_0&sr_pri_blocks=509109921_175423472_2_2_0__15676&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"Occidental Barcelona 1929 features a seasonal outdoor swimming pool, fitness centre, a terrace and bar in Barcelona. Each accommodation at the 3-star hotel has city views and free WiFi. The property is non-smoking and is set 600 metres from Magic Fountain of Montjuic.

The hotel will provide guests with air-conditioned rooms with a wardrobe, a kettle, a minibar, a safety deposit box, a flat-screen TV and a private bathroom with a shower. At Occidental Barcelona 1929 all rooms are fitted with bed linen and towels.

A buffet breakfast is available every morning at the accommodation.

Speaking Catalan, English, Spanish and French at the 24-hour front desk, staff are always at hand to help.

Sants Railway Station is less than 1 km from Occidental Barcelona 1929, while Passeig de Gracia is 2.5 km away. The nearest airport is Barcelona El Prat Airport, 10 km from the hotel."
Barcelona,Sallés Hotel Pere IV,https://www.booking.com/hotel/es/pereiv.en-gb.html?label=gen173nr-1FCAEoggI46AdICVgEaEaIAQGYAQm4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4AoDC8q0GwAIB0gIkOTU5NWVjOGEtZjQxYS00MTA5LTg0MTMtOWU1ODIwNmMzN2I22AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-03-10&checkout=2024-03-11&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=61&sr_order=popularity&srpvid=67c43874fdbf01f4&srepoch=1706860931&all_sr_blocks=9094311_237861395_0_0_0&highlighted_blocks=9094311_237861395_0_0_0&matching_block_id=9094311_237861395_0_0_0&sr_pri_blocks=9094311_237861395_0_0_0__18480&from=searchresults#hotelTmpl,"Pere IV is situated in the Poble Nou District, 10 minutes’ walk from the lively Port Olimpic area and Barcelona's beaches. This hotel features a free spa, free Wi-Fi and 24-hour reception.

Each of the spacious rooms comes with a minibar, and a flat-screen TV with satellite channels.

The à la carte Garum Restaurant offers Mediterranean cuisine. The hotel serves a daily, buffet breakfast.

Guests enjoy free access to the Pere IV's spa, which includes a Finnish sauna, a hammam, indoor pool and sensation showers.

The Pere IV is a short walk from the beach and the new marina. Nearby Bogatell Metro Station offers easy access to the beach and the city centre, which can both be reached within 15 minutes."
Barcelona,NH Collection Barcelona Gran Hotel Calderon,https://www.booking.com/hotel/es/nhcalderon.en-gb.html?label=gen173nr-1FCAEoggI46AdICVgEaEaIAQGYAQm4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4AoDC8q0GwAIB0gIkOTU5NWVjOGEtZjQxYS00MTA5LTg0MTMtOWU1ODIwNmMzN2I22AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-03-10&checkout=2024-03-11&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=62&sr_order=popularity&srpvid=67c43874fdbf01f4&srepoch=1706860931&all_sr_blocks=9035905_215455498_0_2_0&highlighted_blocks=9035905_215455498_0_2_0&matching_block_id=9035905_215455498_0_2_0&sr_pri_blocks=9035905_215455498_0_2_0__27150&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"The elegant NH Collection Barcelona Gran Hotel Calderón has an excellent location just off Passeig de Gràcia Boulevard in central Barcelona. It has fitness centre and a year-round free rooftop pool with spectacular city views.

The air-conditioned rooms at the NH Collection Barcelona Gran Hotel Calderón feature free WiFi, a Nespresso machine and a private bathroom with a rain-effect shower and professional hairdryer.

Room service is also available 24 hours and the Eleven Bar serves cocktails and light snacks.

The breakfast buffet has a variety of high antioxidant dishes and a fresh juice corner. Breakfast can also be requested in your room, and a light early breakfast is available.

Staff in the Guest Relations department can help you throughout your stay and advise you on what to see and do in Barcelona.

The hotel is just one block away from Gaudí’s famous Casa Batlló. You can walk to the city’s Gothic Quarter in about 10 minutes."
Barcelona,ITC Barcelona By Soho Boutique,https://www.booking.com/hotel/es/cityparkhotelpelayo.en-gb.html?label=gen173nr-1FCAEoggI46AdICVgEaEaIAQGYAQm4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4AoDC8q0GwAIB0gIkOTU5NWVjOGEtZjQxYS00MTA5LTg0MTMtOWU1ODIwNmMzN2I22AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-03-10&checkout=2024-03-11&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=63&sr_order=popularity&srpvid=67c43874fdbf01f4&srepoch=1706860931&all_sr_blocks=9055001_189158460_2_2_0&highlighted_blocks=9055001_189158460_2_2_0&matching_block_id=9055001_189158460_2_2_0&sr_pri_blocks=9055001_189158460_2_2_0__12826&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"ITC Barcelona By Soho Boutique is set in an impressive historic building, next to Barcelona’s Universitat Metro Station. It offers free Wi-Fi and bright, air-conditioned rooms, 5 minutes’ walk from Plaza Catalunya and La Rambla.

Rooms feature wooden floors and have a safe and minibar. The private bathroom is equipped with a hairdryer.

ITC Barcelona By Soho Boutique offers a buffet breakfast each morning. A gluten-free breakfast is available upon request. Due to its central location, there are many bars and restaurants within a short walk.

ITC Barcelona By Soho Boutique has a 24-hour front desk, and a public parking is available nearby for an additional charge. The Airport Bus stops opposite in Plaza Universitat."
Barcelona,Leonardo Royal Hotel Barcelona Fira,https://www.booking.com/hotel/es/leonardo-royal-barcelona-fira.en-gb.html?label=gen173nr-1FCAEoggI46AdICVgEaEaIAQGYAQm4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4AoDC8q0GwAIB0gIkOTU5NWVjOGEtZjQxYS00MTA5LTg0MTMtOWU1ODIwNmMzN2I22AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-03-10&checkout=2024-03-11&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=65&sr_order=popularity&srpvid=67c43874fdbf01f4&srepoch=1706860931&all_sr_blocks=678810901_277137515_0_10_0&highlighted_blocks=678810901_277137515_0_10_0&matching_block_id=678810901_277137515_0_10_0&sr_pri_blocks=678810901_277137515_0_10_0__11690&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"Situated in Barcelona, 1.5 km from Palau Sant Jordi, Leonardo Royal Hotel Barcelona Fira features air-conditioned accommodation and a bar. Boasting a 24-hour front desk, this property also welcomes guests with a restaurant and an outdoor pool. Camp Nou is 2.9 km away and Boqueria Market is 4 km from the hotel.

At Leonardo Royal Hotel Barcelona Fira rooms come with a desk, a flat-screen TV and a private bathroom.

Guests at the accommodation can enjoy a buffet breakfast.

Leonardo Royal Hotel Barcelona Fira offers a terrace.

Magic Fountain of Montjuic is 2 km from the hotel, while Montjuïc is 2.1 km from the property. The nearest airport is Barcelona El Prat Airport, 8 km from Leonardo Royal Hotel Barcelona Fira."
Barcelona,Catalonia Ramblas 4* Sup,https://www.booking.com/hotel/es/catalonia-ramblas.en-gb.html?label=gen173nr-1FCAEoggI46AdICVgEaEaIAQGYAQm4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4AoDC8q0GwAIB0gIkOTU5NWVjOGEtZjQxYS00MTA5LTg0MTMtOWU1ODIwNmMzN2I22AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-03-10&checkout=2024-03-11&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=73&sr_order=popularity&srpvid=67c43874fdbf01f4&srepoch=1706860931&all_sr_blocks=9343016_88193731_0_2_0&highlighted_blocks=9343016_88193731_0_2_0&matching_block_id=9343016_88193731_0_2_0&sr_pri_blocks=9343016_88193731_0_2_0__16280&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"Set just off Barcelona’s famous Las Ramblas, 3 minutes’ walk from central Plaza Catalunya, Catalonia Ramblas 4* Sup  features a seasonal outdoor pool with a south-facing terrace, a poolside snack bar and a chill-out area.

Housed in a modernist building, all bright and spacious rooms come with a flat-screen satellite smart TV equipped with Chromecast App, free WiFi and tea and coffee facilities. Some have a private terrace with a private pool. Room service is available.

The spa at Catalonia Ramblas 4* Sup features a relaxation area. It includes a sauna, a steam bath and a hot tub. Massage and beauty treatments are also available.

The hotel’s restaurant, Pelai Restaurant, offers Catalan market cuisine. Dishes cooked on a coal stove are available at the Pelai terrace, a rooftop terrace with a chill-out area with panoramic city views. A buffet breakfast is offered every morning and, on weekends, it is available until 11:00.

In the summer months, the terrace is open until 00:00 and has a summer menu, as well as cocktails and milkshakes."
Barcelona,Oriente Atiram,https://www.booking.com/hotel/es/atiramoriente.en-gb.html?label=gen173nr-1FCAEoggI46AdICVgEaEaIAQGYAQm4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4AoDC8q0GwAIB0gIkOTU5NWVjOGEtZjQxYS00MTA5LTg0MTMtOWU1ODIwNmMzN2I22AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-03-10&checkout=2024-03-11&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=74&sr_order=popularity&srpvid=67c43874fdbf01f4&srepoch=1706860931&all_sr_blocks=9048507_88154360_0_2_0&highlighted_blocks=9048507_88154360_0_2_0&matching_block_id=9048507_88154360_0_2_0&sr_pri_blocks=9048507_88154360_0_2_0__13614&from=searchresults#hotelTmpl,"The Atiram Oriente is located on Las Ramblas, between the Liceu Theatre and the Columbus Monument. Set in a 19th-century building, this hotel features a restaurant, terrace and free Wi-Fi.

All rooms have satellite TV and an en suite bathroom with a hairdryer. Each has simple, contemporary décor with heating and air conditioning.

The hotel’s pretty restaurant serves buffet cuisine and a daily continental breakfast. There is a 24-hour reception and a tour desk. The Atiram Oriente Barcelona also has a café on the Ramblas, close to many shops and restaurants.

The famous Boquería Market and Gothic Quarter are just a few minutes’ walk from the Hotel Atiram Oriente. Barcelona’s Port Vell is less than 500 metres away and Liceu Metro Station is 1 minute walk from the hotel."
Barcelona,AC Hotel Diagonal L'Illa by Marriott,https://www.booking.com/hotel/es/ac-marriott-diagonal-lilla.en-gb.html?label=gen173nr-1FCAEoggI46AdICVgEaEaIAQGYAQm4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4AoDC8q0GwAIB0gIkOTU5NWVjOGEtZjQxYS00MTA5LTg0MTMtOWU1ODIwNmMzN2I22AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-03-10&checkout=2024-03-11&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=77&sr_order=popularity&srpvid=67c43874fdbf01f4&srepoch=1706860941&all_sr_blocks=9046424_93708842_0_2_0&highlighted_blocks=9046424_93708842_0_2_0&matching_block_id=9046424_93708842_0_2_0&sr_pri_blocks=9046424_93708842_0_2_0__19213&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"AC Hotel Diagonal L´Illa offers accommodation in Barcelona, 1.8 km from Camp Nou. Guests can enjoy the on-site restaurants,  paid parking located at commercial center.

Free WiFi is available throughout the hotel.

Every room at this hotel has plush bedding, a flat-screen TV and a spacious work desk. Every room includes a private bathroom equipped with a shower and free toiletries.

You will find a 24-hour front desk at the property. Surrounded by lush gardens, the property is near many upscale boutiques and restaurants.

The Suite Bar is a modern, welcoming space on the hotel’s second floor. Its contemporary décor and lighting make it an ideal spot to enjoy a drink.

The Picasso Museum is 3.8 km from AC Hotel Diagonal L´Illa, while La Pedrera is 2.2 km from the property. The nearest airport is El Prat Airport, 11 km away."
Barcelona,Hotel Via Augusta,https://www.booking.com/hotel/es/viaaugusta.en-gb.html?label=gen173nr-1FCAEoggI46AdICVgEaEaIAQGYAQm4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4AoDC8q0GwAIB0gIkOTU5NWVjOGEtZjQxYS00MTA5LTg0MTMtOWU1ODIwNmMzN2I22AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-03-10&checkout=2024-03-11&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=81&sr_order=popularity&srpvid=67c43874fdbf01f4&srepoch=1706860941&all_sr_blocks=9098503_377897952_0_2_0&highlighted_blocks=9098503_377897952_0_2_0&matching_block_id=9098503_377897952_0_2_0&sr_pri_blocks=9098503_377897952_0_2_0__13826&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"Situated next to Gràcia FGC Train Station, Hotel Via Augusta has a rooftop terrace with views of Barcelona. It offers functional, air-conditioned rooms with free Wi-Fi and flat-screen satellite TV.

The Via Augusta is a historic building with a beautiful original foyer. Rooms have simple, modern décor and wooden floors. They include a work desk, a safe and a bathroom with a hairdryer.

A varied breakfast buffet is served in the hotel, and drinks are available from the vending machine. A wide range of bars and restaurants can be found in the popular Gràcia district, within a 5-minute walk.

Hotel Via Augusta is 400 metres from Fontana Metro Station, and Parc Güell is just 1 Metro stop away. Plaza Catalunya and Las Ramblas are a 5-minute journey from nearby Gracia Station."
Barcelona,Hotel Transit,https://www.booking.com/hotel/es/transit.en-gb.html?label=gen173nr-1FCAEoggI46AdICVgEaEaIAQGYAQm4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4AoDC8q0GwAIB0gIkOTU5NWVjOGEtZjQxYS00MTA5LTg0MTMtOWU1ODIwNmMzN2I22AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-03-10&checkout=2024-03-11&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=83&sr_order=popularity&srpvid=67c43874fdbf01f4&srepoch=1706860941&all_sr_blocks=17397001_88197140_0_0_0&highlighted_blocks=17397001_88197140_0_0_0&matching_block_id=17397001_88197140_0_0_0&sr_pri_blocks=17397001_88197140_0_0_0__11126&from=searchresults#hotelTmpl,"Hotel Transit is just 3 minutes’ walk from Barcelona Sants, the city’s main AVE Train Station. Free WiFi is offered throughout the property.

Rooms feature a flat-screen satellite TV, central heating and central air conditioning. Some rooms overlook an interior patio. The private bathroom comes with free toiletries, shower, and hairdryer.

There are vending machines on-site for coffee, drinks and snacks. Several bars and restaurants can be found a short walk from the Transit Hotel.

You can reach Plaza Catalunya and La Rambla in 10 minutes by bus or Metro, and Sants Estació Metro Station is 250 metres away. Plaza Espanya and the Magic Fountain are 10 minutes’ walk from the hotel."
Barcelona,Eurostars Monumental,https://www.booking.com/hotel/es/eurostars-monumental.en-gb.html?label=gen173nr-1FCAEoggI46AdICVgEaEaIAQGYAQm4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4AoDC8q0GwAIB0gIkOTU5NWVjOGEtZjQxYS00MTA5LTg0MTMtOWU1ODIwNmMzN2I22AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-03-10&checkout=2024-03-11&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=87&sr_order=popularity&srpvid=67c43874fdbf01f4&srepoch=1706860941&all_sr_blocks=9120002_91462874_2_2_0&highlighted_blocks=9120002_91462874_2_2_0&matching_block_id=9120002_91462874_2_2_0&sr_pri_blocks=9120002_91462874_2_2_0__13330&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"This design hotel offers free WiFi and is just 400 metres from Sagrada Família Church. Decorated in elegant neutral tones, rooms include a plasma screen TV with satellite channels.

Rooms at the Eurostars Monumental have wooden floors and modern lighting. Toiletries and a hairdryer are included in the stylish marble bathrooms.

A breakfast buffet is served in the hotel’s restaurant. You can also find various restaurants and cafés within a 5-minute walk, in the area around the Sagrada Familia.

Eurostars Monumental is 100 metres from Monumental Metro Station, which provides direct trains to Passeig de Gracia Station. Estació del Nord Bus Station is just 850 metres away. The property offers a parking space for luggage drop off in front of the hotel."
Barcelona,Hostal Lausanne,https://www.booking.com/hotel/es/hostal-lausanne.en-gb.html?label=gen173nr-1FCAEoggI46AdICVgEaEaIAQGYAQm4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4AoDC8q0GwAIB0gIkOTU5NWVjOGEtZjQxYS00MTA5LTg0MTMtOWU1ODIwNmMzN2I22AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-03-10&checkout=2024-03-11&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=92&sr_order=popularity&srpvid=67c43874fdbf01f4&srepoch=1706860941&all_sr_blocks=23531213_203688795_2_0_0&highlighted_blocks=23531213_203688795_2_0_0&matching_block_id=23531213_203688795_2_0_0&sr_pri_blocks=23531213_203688795_2_0_0__9826&from=searchresults#hotelTmpl,"Hostal Lausanne is on Barcelona’s popular shopping street, Portal de l’Angel. It is a 2-minute walk from the Rambla and Plaza Catalunya Metro Station, and offers a free Wi-Fi zone.

Rooms at the Hostal Lausanne are simple and functional. There is a choice between rooms with a private or shared bathroom, and some have a sink.

The sightseeing bus stops in nearby Plaza Catalunya. The Gothic Quarter and Paseo de Gracia Avenue are within a 5-minute walk.

Bicycle and car rental are available, and the Lausanne has a 24-hour front desk."
Barcelona,Petit Palace Boqueria Garden,https://www.booking.com/hotel/es/petit-palace-opera-garden-ramblas.en-gb.html?label=gen173nr-1FCAEoggI46AdICVgEaEaIAQGYAQm4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4AoDC8q0GwAIB0gIkOTU5NWVjOGEtZjQxYS00MTA5LTg0MTMtOWU1ODIwNmMzN2I22AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-03-10&checkout=2024-03-11&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=99&sr_order=popularity&srpvid=67c43874fdbf01f4&srepoch=1706860941&all_sr_blocks=9292302_259977041_0_2_0&highlighted_blocks=9292302_259977041_0_2_0&matching_block_id=9292302_259977041_0_2_0&sr_pri_blocks=9292302_259977041_0_2_0__20955&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"The Petit Palace Boqueria Garden is set in a historic 19th-century building by La Boqueria Market, 10 meters from Las Ramblas, and offers free high-speed WiFi and free bicycle use (subject to availability).

Each room at the Petit Palace Boqueria Garden includes a flat-screen TV and laptop safe, and a private bathroom. The hotel also offers an electric scooter hire service, subject to availability.

The hotel's bar is set by a private courtyard and garden with hundred-year-old trees, a listed site of architectural heritage in Barcelona.

Petit Palace Boqueria Garden is located in Barcelona's Gothic Quarter, just a 1-minute walk from Liceu Metro Station, offering convenient transport around the city. Plaça Catalunya Square is 800 meters away, and you can walk to Barcelona Port in 8 minutes."
Barcelona,Catalonia Plaza Catalunya,https://www.booking.com/hotel/es/cataloniaduques.en-gb.html?label=gen173nr-1FCAEoggI46AdICVgEaEaIAQGYAQm4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4AoDC8q0GwAIB0gIkOTU5NWVjOGEtZjQxYS00MTA5LTg0MTMtOWU1ODIwNmMzN2I22AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-03-12&checkout=2024-03-13&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=16&sr_order=popularity&srpvid=8d1138a23c8a0147&srepoch=1706861001&all_sr_blocks=9058012_247465746_0_42_0&highlighted_blocks=9058012_247465746_0_42_0&matching_block_id=9058012_247465746_0_42_0&sr_pri_blocks=9058012_247465746_0_42_0__16980&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"Hotel Catalonia Plaza Cataluña offers an outdoor pool and air-conditioned rooms with free Wi-Fi and satellite TV. It is housed in a building 50 metres from Barcelona’s Plaza Catalunya. All hotel rooms have smart TVs equipped with Chromecast app.

The hotel serves a continental buffet breakfast with show cooking and it includes a wide variety of regional products and home-made cakes.

Catalonia Plaza Cataluña Hotel has a sun terrace with loungers, a gym and a pool. Guests can also enjoy the on-site spa and cabin for spa treatments and massages.

Hotel Catalonia Plaza is a 5-minute walk from Barcelona’s Gothic Quarter and the Palau de la Música Catalana. A regular bus service to the airport leaves from the other side of Plaza Catalunya, just 100 metres away."
